id,CIE_10_Id,CIE10_DESC
3319,H34.0,Oclusión arterial transitoria de la retina 
3320,H34.1,Oclusión de la arteria central de la retina 
3321,H34.2,Otras formas de oclusión de la arteria de la retina 
3322,H34.8,Otras oclusiones vasculares retinianas 
3323,H34.9,"Oclusión vascular retiniana, sin otra especificación "
3324,H35,Otros trastornos de retina
3325,H35.0,Retinopatías del fondo y cambios vasculares retinianos 
3326,H35.1,Retinopatía de la prematuridad 
3327,H35.2,Otras retinopatías proliferativas 
3328,H35.3,Degeneración de la mácula y del polo posterior del ojo 
3329,H35.4,Degeneración periférica de la retina 
3330,H35.5,Distrofia hereditaria de la retina 
3331,H35.6,Hemorragia retiniana 
3332,H35.7,Separación de las capas de la retina 
3333,H35.8,Otros trastornos especificados de la retina 
3334,H35.9,"Trastorno de la retina, no especificado "
3335,H36,Trastornos de retina en enfermedades clasificadas bajo otro concepto
3336,H36.0,Retinopatía diabética 
3337,H36.8,Otros trastornos de la retina en enfermedades clasificadas en otra parte 
3338,H40,Glaucoma
3339,H40.0,Sospecha de glaucoma 
3340,H40.1,Glaucoma primario de ángulo abierto 
3341,H40.2,Glaucoma primario de ángulo cerrado 
3342,H40.3,Glaucoma secundario a traumatismo ocular 
3343,H40.4,Glaucoma secundario a inflamación ocular 
3344,H40.5,Glaucoma secundario a otros trastornos del ojo 
3345,H40.6,Glaucoma secundario a drogas 
3346,H40.8,Otros glaucomas 
3347,H40.9,"Glaucoma, no especificado "
3348,H42,Glaucoma en enfermedades clasificadas bajo otro concepto
3349,H42.0,"Glaucoma en enfermedades endocrinas, nutricionales y metabólicas clasificadas en otra parte "
3350,H42.8,Glaucoma en otras enfermedades clasificadas en otra parte 
3351,H43,Trastornos del cuerpo vítreo
3352,H43.0,Prolapso del vítreo 
3353,H43.1,Hemorragia del vítreo 
3354,H43.2,Depósitos cristalinos en el cuerpo vítreo 
3355,H43.3,Otras opacidades vítreas 
3356,H43.8,Otros trastornos del cuerpo vítreo 
3357,H43.9,"Trastorno del cuerpo vítreo, no especificado "
3358,H44,Trastornos del globo ocular
3359,H44.0,Endoftalmitis purulenta 
3360,H44.1,Otras endoftalmitis 
3361,H44.2,Miopía degenerativa 
3362,H44.3,Otros trastornos degenerativos del globo ocular 
3363,H44.4,Hipotonía ocular 
3364,H44.5,Afecciones degenerativas del globo ocular 
3365,H44.6,Retención intraocular de cuerpo extraño magnético (antiguo) 
3366,H44.7,Retención intraocular de cuerpo extraño no magnético (antiguo) 
3367,H44.8,Otros trastornos del globo ocular 
3368,H44.9,"Trastorno del globo ocular, no especificado "
3369,H45,Trastornos del cuerpo vítreo y del globo ocular en enfermedades clasificadas en otra parte
3370,H45.0,Hemorragia del vítreo en enfermedades clasificadas en otra parte 
3371,H45.1,Endoftalmitis en enfermedades clasificadas en otra parte 
3372,H46,Neuritis óptica 
3373,H47,Otros trastornos del nervio óptico [II par] y de las vías ópticas
3374,H47.0,"Trastornos del nervio óptico, no clasificados en otra parte "
3375,H47.1,"Papiledema, no especificado "
3376,H47.2,Atrofia óptica 
3377,H47.3,Otros trastornos del disco óptico 
3378,H47.4,Trastornos del quiasma óptico 
3379,H47.5,Trastornos de otras vías ópticas 
3380,H47.6,Trastornos de la corteza visual 
3381,H47.7,"Trastorno de las vías ópticas, no especificado "
3382,H48,Trastornos del [segundo] nervio óptico y vías visuales en enfermedades clasificadas en otra parte
3383,H48.0,Atrofia óptica en enfermedades clasificadas en otra parte 
3384,H48.1,Neuritis retrobulbar en enfermedades clasificadas en otra parte 
3385,H48.8,Otros trastornos del nervio óptico y de las vías ópticas en enfermedades clasificadas en otra parte 
3386,H49,Estrabismo paralítico
3387,H49.0,Parálisis del nervio motor ocular común [III par] 
3388,H49.1,Parálisis del nervio patético [IV par] 
3389,H49.2,Parálisis del nervio motor ocular externo [VI par] 
3390,H49.3,Oftalmoplejía total (externa) 
3391,H49.4,Oftalmoplejía externa progresiva 
3392,H49.8,Otros estrabismos paralíticos 
3393,H49.9,"Estrabismo paralítico, no especificado "
3394,H50,Otros tipos de estrabismo
3395,H50.0,Estrabismo concomitante convergente 
3396,H50.1,Estrabismo concomitante divergente 
3397,H50.2,Estrabismo vertical 
3398,H50.3,Heterotropía intermitente 
3399,H50.4,Otras heterotropías o las no especificadas 
3400,H50.5,Heteroforia 
3401,H50.6,Estrabismo mecánico 
3402,H50.8,Otros estrabismos especificados 
3403,H50.9,"Estrabismo, no especificado "
3404,H51,Otros trastornos de movimientos binoculares
3405,H51.0,Parálisis de la conjugación de la mirada 
3406,H51.1,Exceso e insuficiencia de la convergencia ocular 
3407,H51.2,Oftalmoplejía internuclear 
3408,H51.8,Otros trastornos especificados de los movimientos binoculares 
3409,H51.9,"Trastorno del movimiento binocular, no especificado "
3410,H52,Trastornos de refracción y acomodación
3411,H52.0,Hipermetropía 
3412,H52.1,Miopía 
3413,H52.2,Astigmatismo 
3414,H52.3,Anisometropía y aniseiconía 
3415,H52.4,Presbicia 
3416,H52.5,Trastornos de la acomodación 
3417,H52.6,Otros trastornos de la refracción 
3418,H52.7,"Trastorno de la refracción, no especificado "
3419,H53,Problemas visuales
3420,H53.0,Ambliopía ex anopsia 
3421,H53.1,Alteraciones visuales subjetivas 
3422,H53.2,Diplopía 
3423,H53.3,Otros trastornos de la visión binocular 
3424,H53.4,Defectos del campo visual 
3425,H53.5,Deficiencia de la visión cromática 
3426,H53.6,Ceguera nocturna 
3427,H53.8,Otras alteraciones visuales 
3428,H53.9,"Alteración visual, no especificada "
3429,H54,Ceguera y baja visión
3430,H54.0,Ceguera binocular 
3431,H54.1,"Deficiencia visual severa, binocular "
3432,H54.2,"Deficiencia visual moderada, binocular "
3433,H54.4,Ceguera monocular 
3434,H54.5,"Deficiencia visual severa, monocular "
3435,H54.6,"Deficiencia visual moderada, monocular "
3436,H54.9,Deficiencia visual no especificada (binocular)  
3437,H55,Nistagmo y otros movimientos oculares irregulares. 
3438,H57,Otros trastornos del ojo y sus anexos
3439,H57.0,Anomalías de la función pupilar 
3440,H57.1,Dolor ocular 
3441,H57.8,Otros trastornos especificados del ojo y sus anexos 
3442,H57.9,"Trastorno del ojo y sus anexos, no especificado "
3443,H58,Otros trastornos del ojo y sus anexos en enfermedades clasificadas en otra parte
3444,H58.1,Alteraciones de la visión en enfermedades clasificadas en otra parte 
3445,H58.8,Otros trastornos especificados del ojo en enfermedades clasificadas en otra parte 
3446,H59,"Complicaciones y trastornos intraoperatorios y posprocedimiento de ojo y sus anexos, no clasificados bajo otro concepto"
3447,H59.0,Queratopatía (bullosa afáquica) consecutiva a cirugía de catarata 
3448,H59.8,"Otros trastornos del ojo y sus anexos, consecutivos a procedimientos "
3449,H59.9,"Trastorno no especificado del ojo y sus anexos, consecutivo a procedimientos "
3450,H60,Otitis externa
3451,H60.0,Absceso del oído externo 
3452,H60.1,Celulitis del oído externo 
3453,H60.2,Otitis externa maligna 
3454,H60.3,Otras otitis externas infecciosas 
3455,H60.4,Colesteatoma del oído externo 
3456,H60.5,"Otitis externa aguda, no infecciosa "
3457,H60.8,Otras otitis externas 
3458,H60.9,"Otitis externa, sin otra especificación "
3459,H61,Otros trastornos del oído externo
3460,H61.0,Pericondritis del oído externo 
3461,H61.1,Afecciones no infecciosas del pabellón auditivo 
3462,H61.2,Cerumen impactado 
3463,H61.3,Estenosis adquirida del conducto auditivo externo 
3464,H61.8,Otros trastornos especificados del oído externo 
3465,H61.9,"Trastorno del oído externo, no especificado "
3466,H62,Trastornos del oído externo en enfermedades clasificadas bajo otro concepto
3467,H62.0,Otitis externa en enfermedades bacterianas clasificadas en otra parte 
3468,H62.1,Otitits externa en enfermedades vírales clasificadas en otra parte 
3469,H62.2,Otitits externa en micosis 
3470,H62.4,Otitits externa en otras enfermedades clasificadas en otra parte 
3471,H65,Otitis media no supurativa
3472,H65.0,Otitis media aguda serosa 
3473,H65.1,"Otra otitis media aguda, no supurativa "
3474,H65.2,Otitis media crónica serosa 
3475,H65.3,Otitis media crónica mucoide 
3476,H65.4,Otras otitis medias crónicas no supurativas 
3477,H65.9,"Otitis media no supurativa, sin otra especificación "
3478,H66,Otitis media supurativa y no especificada
3479,H66.0,Otitis media supurativa aguda 
3480,H66.1,Otitis media tubotimpánica supurativa crónica 
3481,H66.2,Otitis media supurativa crónica aticoantral 
3482,H66.3,Otras otitis medias crónicas supurativas 
3483,H66.4,"Otitis media supurativa, sin otra especificación "
3484,H66.9,"Otitis media, no especificada "
3485,H67,Otitis media en enfermedades clasificadas bajo otro concepto
3486,H67.0,Otitis media en enfermedades bacterianas clasificadas en otra parte 
3487,H67.1,Otitis media en enfermedades virales clasificadas en otra parte 
3488,H68,Salpingitis y obstrucción de la trompa de Eustaquio
3489,H68.0,Salpingitis eustaquiana 
3490,H68.1,Obstrucción de la trompa de Eustaquio 
3491,H69,Otros trastornos y los no especificados de la trompa de Eustaquio
3492,H69.0,Distensión de la trompa de Eustaquio 
3493,H69.8,Otros trastornos especificados de la trompa de Eustaquio 
3494,H69.9,"Trastorno de la trompa de Eustaquio, no especificado "
3495,H70,Mastoiditis y problemas relacionados
3496,H70.0,Mastoiditis aguda 
3497,H70.1,Mastoiditis crónica 
3498,H70.2,Petrositis 
3499,H70.8,Otras mastoiditis y afecciones relacionadas 
3500,H70.9,"Mastoiditis, no especificada "
3501,H71,Colesteatoma del oido medio
3502,H72,Perforación de la membrana timpánica
3503,H72.0,Perforación central de la membrana timpánica 
3504,H72.1,Perforación ática de la membrana timpánica 
3505,H72.2,Otras perforaciones marginales de la membrana timpánica 
3506,H72.8,Otras perforaciones de la membrana timpánica 
3507,H72.9,"Perforación de la membrana timpánica, sin otra especificación "
3508,H73,Otros trastornos de la membrana timpánica
3509,H73.0,Miringitis aguda 
3510,H73.1,Miringitis crónica 
3511,H73.8,Otros trastornos especificados de la membrana timpánica 
3512,H73.9,"Trastorno de la membrana timpánica, no especificado "
3513,H74,Otros trastornos del oído medio y mastoides
3514,H74.0,Timpanosclerosis 
3515,H74.1,Enfermedad adhesiva del oído medio 
3516,H74.2,Discontinuidad y dislocación de los huesecillos del oído 
3517,H74.3,Otras anormalidades adquiridas de los huesecillos del oído 
3518,H74.4,Pólipo del oído medio 
3519,H74.8,Otros trastornos especificados del oído medio y de la apófisis mastoides 
3520,H74.9,"Trastorno del oído medio y de la apófisis mastoides, no especificado "
3521,H75,Otros trastornos del oído medio y mastoides en enfermedades clasificadas bajo otro concepto
3522,H75.0,Mastoiditis en enfermedades infecciosas y parasitarias clasificadas en otra parte 
3523,H80,Otoesclerosis
3524,H80.0,"Otosclerosis que afecta la ventana oval, no obliterante "
3525,H80.1,"Otosclerosis que afecta la ventana oval, obliterante "
3526,H80.2,Otosclerosis coclear 
3527,H80.8,Otras otosclerosis 
3528,H80.9,"Otosclerosis, no especificada "
3529,H81,Trastornos de la función vestibular
3530,H81.0,Enfermedad de meniere 
3531,H81.1,Vértigo paroxístico benigno 
3532,H81.2,Neuronitis vestibular 
3533,H81.3,Otros vértigos periféricos 
3534,H81.4,Vértigo de origen central 
3535,H81.8,Otros trastornos de la función vestibular 
3536,H81.9,"Trastorno de la función vestibular, no especificado "
3537,H82,Síndromes vertiginosos en enfermedades clasificadas en otros lugares 
3538,H83,Otras enfermedades del oído interno
3539,H83.0,Laberintitis 
3540,H83.1,Fístula del laberinto 
3541,H83.2,Disfunción del laberinto 
3542,H83.3,Efectos del ruido sobre el oído interno 
3543,H83.8,Otros trastornos especificados del oído interno 
3544,H83.9,"Trastorno del oído interno, no especificado "
3545,H90,Pérdida auditiva conductiva y neurosensorial
3546,H90.0,Hipoacusia conductiva bilateral 
3547,H90.1,"Hipoacusia conductiva, unilateral con audición irrestricta contralateral "
3548,H90.2,"Hipoacusia conductiva, sin otra especificación "
3549,H90.3,"Hipoacusia neurosensorial, bilateral "
3550,H90.4,"Hipoacusia neurosensorial, unilateral con audición irrestricta contralateral "
3551,H90.5,"Hipoacusia neurosensorial, sin otra especificación "
3552,H90.6,"Hipoacusia mixta conductiva y neurosensorial, bilateral "
3553,H90.7,"Hipoacusia mixta conductiva y neurosensorial, unilateral con audición irrestricta contralateral "
3554,H90.8,"Hipoacusia mixta conductiva y neurosensorial, no especificada "
3555,H91,Otros tipos de pérdida de audición y los no especificados
3556,H91.0,Hipoacusia ototóxica 
3557,H91.1,Presbiacusia 
3558,H91.2,Hipoacusia súbita idiopática 
3559,H91.3,"Sordomudez, no clasificada en otra parte "
3560,H91.8,Otras hipoacusias especificadas 
3561,H91.9,"Hipoacusia, no especificada "
3562,H92,Otalgia y secreción del oído
3563,H92.0,Otalgia 
3564,H92.1,Otorrea 
3565,H92.2,Otorragia 
3566,H93,"Otros trastornos del oído, no clasificados bajo otro concepto"
3567,H93.0,Trastornos degenerativos y vasculares del oído 
3568,H93.1,Tinnitus 
3569,H93.2,Otras percepciones auditivas anormales 
3570,H93.3,Trastornos del nervio auditivo 
3571,H93.8,Otros trastornos especificados del oído 
3572,H93.9,"Trastorno del oído, no especificado "
3573,H94,Otros trastornos del oído en enfermedades clasificadas bajo otro concepto
3574,H94.0,Neuritis del nervio auditivo en enfermedades infecciosas y parasitarias  clasificadas en otra parte 
3575,H94.8,Otros trastornos especificados del oído en enfermedades clasificadas en otra parte 
3576,H95,"Complicaciones y trastornos intraoperatorios y posprocedimiento del oído y apófisis mastoides, no clasificados bajo otro concepto"
3577,H95.0,Colesteatoma recurrente de la cavidad resultante de la mastoidectomía 
3578,H95.1,Otros trastornos posteriores  a la mastoidectomía 
3579,H95.8,"Otros trastornos del oído y de la apófisis mastoides, consecutivos a procedimientos "
3580,I00,Fiebre reumática sin mención de la participación del corazón. 
3581,I01,Fiebre reumática con afectación cardiaca
3582,I01.0,Pericarditis reumática aguda 
3583,I01.1,Endocarditis reumática aguda 
3584,I01.2,Miocarditis reumática aguda 
3585,I01.8,Otras enfermedades reumáticas agudas del corazón 
3586,I01.9,"Enfermedad reumática aguda del corazón, no especificada "
3587,I02,Corea reumática
3588,I02.0,Corea reumática con complicación cardíaca 
3589,I02.9,Corea reumática sin mención de complicación cardíaca 
3590,I05,Enfermedades reumáticas de válvula mitral
3591,I05.0,Estenosis mitral 
3592,I05.1,Insuficiencia mitral reumática 
3593,I05.2,Estenosis mitral con insuficiencia 
3594,I05.8,Otras enfermedades de la válvula mitral 
3595,I05.9,"Enfermedad valvular mitral, no especificada "
3596,I06,Enfermedades reumáticas de válvula aórtica
3597,I06.0,Estenosis aórtica reumática 
3598,I06.1,Insuficiencia aórtica reumática 
3599,I06.2,Estenosis aórtica reumática con insuficiencia 
3600,I06.9,"Enfermedad valvular aórtica reumática, no especificada "
3601,I07,Enfermedades reumáticas de válvula tricúspide
3602,I07.0,Estenosis tricúspide 
3603,I07.1,Insuficiencia tricúspide 
3604,I07.2,Estenosis e insuficiencia tricúspide 
3605,I07.8,Otras enfermedades de la válvula tricúspide 
3606,I07.9,"Enfermedad de la válvula tricúspide, no especificada "
3607,I08,Enfermedades valvulares múltiples
3608,I08.0,Trastornos de las válvulas mitral y aórtica 
3609,I08.1,Trastornos de las válvulas mitral y tricúspide 
3610,I08.2,Trastornos de las válvulas aórtica y tricúspide 
3611,I08.3,"Trastornos combinados de las válvulas mitral, tricúspide y aórtica "
3612,I08.8,Otras enfermedades de múltiples válvulas 
3613,I08.9,"Enfermedad de múltiples válvulas, no especificada "
3614,I09,Otras enfermedades reumáticas cardiacas
3615,I09.0,Miocarditis reumática 
3616,I09.1,"Enfermedades reumáticas del endocardio, válvula no especificada "
3617,I09.2,Pericarditis reumática crónica 
3618,I09.8,Otras enfermedades reumáticas especificadas del corazón 
3619,I09.9,"Enfermedad reumática del corazón, no especificada "
3620,I10,Hipertensión esencial (primaria) 
3621,I11,Enfermedad cardiaca hipertensiva
3622,I11.0,Enfermedad cardíaca hipertensiva con insuficiencia cardíaca (congestiva) 
3623,I11.9,Enfermedad cardíaca hipertensiva sin insuficiencia cardíaca (congestiva) 
3624,I12,Enfermedad renal crónica hipertensiva
3625,I12.0,Enfermedad renal hipertensiva con insuficiencia renal 
3626,I12.9,Enfermedad renal hipertensiva sin insuficiencia renal 
